,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_classifier__l2_regularization,param_classifier__learning_rate,param_classifier__max_bins,param_classifier__max_leaf_nodes,param_classifier__min_samples_leaf,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
258,0.28160924911499025,0.005910533147898218,0.03511691093444824,0.0007403829994917526,7.891951529034621e-06,0.007935208109706854,2,4,1,"{'classifier__l2_regularization': np.float64(7.891951529034621e-06), 'classifier__learning_rate': np.float64(0.007935208109706854), 'classifier__max_bins': np.int64(2), 'classifier__max_leaf_nodes': np.int64(4), 'classifier__min_samples_leaf': np.int64(1)}",0.7589736590691961,0.758940758940759,0.758940758940759,0.758940758940759,0.758940758940759,0.7589473389664464,1.316005137486087e-05,333
259,0.16484827995300294,0.004468853976399344,0.029468345642089843,0.0016581037692924507,156.6102095468574,1.1358323934305417,2,3,4,"{'classifier__l2_regularization': np.float64(156.6102095468574), 'classifier__learning_rate': np.float64(1.1358323934305417), 'classifier__max_bins': np.int64(2), 'classifier__max_leaf_nodes': np.int64(3), 'classifier__min_samples_leaf': np.int64(4)}",0.8041490378053774,0.8034398034398035,0.7994812994812995,0.7966147966147966,0.8026208026208026,0.8012611479924159,0.00281750065432324,273
260,0.14081368446350098,0.004812139157277954,0.02737393379211426,0.0015920839423256119,0.04558721185791645,6.879112947605657,11,31,36,"{'classifier__l2_regularization': np.float64(0.04558721185791645), 'classifier__learning_rate': np.float64(6.879112947605657), 'classifier__max_bins': np.int64(11), 'classifier__max_leaf_nodes': np.int64(31), 'classifier__min_samples_leaf': np.int64(36)}",0.48177971884809606,0.7556647556647557,0.7721812721812722,0.7616707616707616,0.734097734097734,0.7010788484925239,0.11035298902000108,450
261,0.1928375244140625,0.013716587231671391,0.029584312438964845,0.0008776587531834066,6.979831121216054e-06,0.37815370223121975,2,13,1,"{'classifier__l2_regularization': np.float64(6.979831121216054e-06), 'classifier__learning_rate': np.float64(0.37815370223121975), 'classifier__max_bins': np.int64(2), 'classifier__max_leaf_nodes': np.int64(13), 'classifier__min_samples_leaf': np.int64(1)}",0.8034666302715981,0.8033033033033034,0.8022113022113022,0.7983892983892984,0.801938301938302,0.8018617672227608,0.0018351939269349625,270
262,0.1293097496032715,0.004468676909713796,0.027364110946655272,0.0006309477961403695,0.013387732481427878,4.244450091749761,4,3,19,"{'classifier__l2_regularization': np.float64(0.013387732481427878), 'classifier__learning_rate': np.float64(4.244450091749761), 'classifier__max_bins': np.int64(4), 'classifier__max_leaf_nodes': np.int64(3), 'classifier__min_samples_leaf': np.int64(19)}",0.2845639415859151,0.2798252798252798,0.27559377559377557,0.28883428883428885,0.28856128856128854,0.2834757148801096,0.005122738620217165,493
263,0.18752732276916503,0.03397259841950196,0.030358171463012694,0.001943887313440653,97.12057701601843,1.6782281271322443,4,24,1,"{'classifier__l2_regularization': np.float64(97.12057701601843), 'classifier__learning_rate': np.float64(1.6782281271322443), 'classifier__max_bins': np.int64(4), 'classifier__max_leaf_nodes': np.int64(24), 'classifier__min_samples_leaf': np.int64(1)}",0.8153405213593558,0.8154518154518154,0.8075348075348076,0.7971607971607971,0.8016653016653017,0.8074306486344156,0.007288691620288152,247
264,0.1615729808807373,0.005959711470531876,0.028330326080322266,0.004100106738027426,1.1348340426669852e-05,0.679382678633704,106,5,1,"{'classifier__l2_regularization': np.float64(1.1348340426669852e-05), 'classifier__learning_rate': np.float64(0.679382678633704), 'classifier__max_bins': np.int64(106), 'classifier__max_leaf_nodes': np.int64(5), 'classifier__min_samples_leaf': np.int64(1)}",0.8602429370820254,0.8666393666393667,0.8606333606333606,0.8596778596778597,0.8618618618618619,0.8618110771788949,0.0025183984883209065,27
265,0.2359602451324463,0.0051582545989327,0.03511390686035156,0.0010168230637516468,0.49030990415495496,0.0056776622632521735,13,4,9,"{'classifier__l2_regularization': np.float64(0.49030990415495496), 'classifier__learning_rate': np.float64(0.0056776622632521735), 'classifier__max_bins': np.int64(13), 'classifier__max_leaf_nodes': np.int64(4), 'classifier__min_samples_leaf': np.int64(9)}",0.7589736590691961,0.758940758940759,0.758940758940759,0.758940758940759,0.758940758940759,0.7589473389664464,1.316005137486087e-05,333
266,0.25092039108276365,0.009504383823240061,0.03543095588684082,0.002912998618617475,0.003380420058213216,0.09289087130342426,100,5,26,"{'classifier__l2_regularization': np.float64(0.003380420058213216), 'classifier__learning_rate': np.float64(0.09289087130342426), 'classifier__max_bins': np.int64(100), 'classifier__max_leaf_nodes': np.int64(5), 'classifier__min_samples_leaf': np.int64(26)}",0.8528729357172103,0.8634998634998635,0.8609063609063609,0.8573573573573574,0.8585858585858586,0.8586444752133302,0.003568240427459823,39
267,0.13966984748840333,0.004697605534927539,0.027695465087890624,0.0007211780837523576,0.18964998884338627,4.420607624120865,4,32,1,"{'classifier__l2_regularization': np.float64(0.18964998884338627), 'classifier__learning_rate': np.float64(4.420607624120865), 'classifier__max_bins': np.int64(4), 'classifier__max_leaf_nodes': np.int64(32), 'classifier__min_samples_leaf': np.int64(1)}",0.682407533779173,0.7137592137592138,0.5738465738465739,0.6699426699426699,0.6788151788151788,0.6637542340285619,0.04732221411932758,462
268,0.8555844783782959,0.009172737487733092,0.04247713088989258,0.00047243703581878216,0.20242363190847193,0.0030715527029230856,6,87,38,"{'classifier__l2_regularization': np.float64(0.20242363190847193), 'classifier__learning_rate': np.float64(0.0030715527029230856), 'classifier__max_bins': np.int64(6), 'classifier__max_leaf_nodes': np.int64(87), 'classifier__min_samples_leaf': np.int64(38)}",0.7589736590691961,0.758940758940759,0.758940758940759,0.758940758940759,0.758940758940759,0.7589473389664464,1.316005137486087e-05,333
269,0.370815372467041,0.025908284644674092,0.03609180450439453,0.0013533167882463794,0.003665255155244975,0.10142128775626218,2,19,47,"{'classifier__l2_regularization': np.float64(0.003665255155244975), 'classifier__learning_rate': np.float64(0.10142128775626218), 'classifier__max_bins': np.int64(2), 'classifier__max_leaf_nodes': np.int64(19), 'classifier__min_samples_leaf': np.int64(47)}",0.806878667940494,0.8022113022113022,0.8024843024843025,0.7992082992082992,0.8048048048048048,0.8031174753298405,0.0025883340639814953,260
270,0.28210811614990233,0.011676229965106668,0.03722138404846191,0.0009021260054179202,0.026224362640424687,0.0046257579015313134,5,9,35,"{'classifier__l2_regularization': np.float64(0.026224362640424687), 'classifier__learning_rate': np.float64(0.0046257579015313134), 'classifier__max_bins': np.int64(5), 'classifier__max_leaf_nodes': np.int64(9), 'classifier__min_samples_leaf': np.int64(35)}",0.7589736590691961,0.758940758940759,0.758940758940759,0.758940758940759,0.758940758940759,0.7589473389664464,1.316005137486087e-05,333
271,0.1292726516723633,0.005526317307960268,0.027813434600830078,0.0008523994842764099,35.586888633680246,7.895673030865541,32,8,53,"{'classifier__l2_regularization': np.float64(35.586888633680246), 'classifier__learning_rate': np.float64(7.895673030865541), 'classifier__max_bins': np.int64(32), 'classifier__max_leaf_nodes': np.int64(8), 'classifier__min_samples_leaf': np.int64(53)}",0.7041080933533507,0.6662571662571662,0.7710892710892711,0.7402402402402403,0.6597051597051597,0.7082799861290375,0.04268325189461059,446
272,1.3940338611602783,0.05412907239474028,0.04428391456604004,0.0026869799056290986,17.88588306054067,0.012522720265971296,22,161,1,"{'classifier__l2_regularization': np.float64(17.88588306054067), 'classifier__learning_rate': np.float64(0.012522720265971296), 'classifier__max_bins': np.int64(22), 'classifier__max_leaf_nodes': np.int64(161), 'classifier__min_samples_leaf': np.int64(1)}",0.8423638596970111,0.8419328419328419,0.8457548457548457,0.8428883428883429,0.8407043407043407,0.8427288461954765,0.0016761606690392972,161
273,0.33704428672790526,0.008911619337951171,0.039339113235473636,0.0007681281319388922,0.0008427295259838479,0.008158643552481956,233,16,28,"{'classifier__l2_regularization': np.float64(0.0008427295259838479), 'classifier__learning_rate': np.float64(0.008158643552481956), 'classifier__max_bins': np.int64(233), 'classifier__max_leaf_nodes': np.int64(16), 'classifier__min_samples_leaf': np.int64(28)}",0.8265320049133342,0.8181818181818182,0.8281463281463282,0.8161343161343161,0.8274638274638275,0.8232916589679249,0.005075680721500166,208
274,0.43842372894287107,0.010745470044527111,0.04144730567932129,0.0008481662536092404,0.11971543264553032,0.013270448899215815,72,28,1,"{'classifier__l2_regularization': np.float64(0.11971543264553032), 'classifier__learning_rate': np.float64(0.013270448899215815), 'classifier__max_bins': np.int64(72), 'classifier__max_leaf_nodes': np.int64(28), 'classifier__min_samples_leaf': np.int64(1)}",0.8463218233929303,0.8445263445263446,0.8495768495768495,0.8463008463008463,0.8480753480753481,0.8469602423744638,0.0017237363306889773,135
275,0.14353704452514648,0.00514746847721277,0.02820296287536621,0.0010564406970822405,0.18220544802356808,6.7755831397873605,38,46,6,"{'classifier__l2_regularization': np.float64(0.18220544802356808), 'classifier__learning_rate': np.float64(6.7755831397873605), 'classifier__max_bins': np.int64(38), 'classifier__max_leaf_nodes': np.int64(46), 'classifier__min_samples_leaf': np.int64(6)}",0.7345434693599018,0.6717171717171717,0.7484302484302484,0.7652197652197652,0.674037674037674,0.7187896657529522,0.038732573018757835,441
276,0.8354161739349365,0.007172411492845488,0.042742919921875,0.0009468845229578078,0.0014569627459577238,0.0019007809069842736,34,82,4,"{'classifier__l2_regularization': np.float64(0.0014569627459577238), 'classifier__learning_rate': np.float64(0.0019007809069842736), 'classifier__max_bins': np.int64(34), 'classifier__max_leaf_nodes': np.int64(82), 'classifier__min_samples_leaf': np.int64(4)}",0.7589736590691961,0.758940758940759,0.758940758940759,0.758940758940759,0.758940758940759,0.7589473389664464,1.316005137486087e-05,333
277,0.3573267459869385,0.03056146959935363,0.03585286140441894,0.002475923703392181,0.11092070291159777,0.10667289882583633,3,28,26,"{'classifier__l2_regularization': np.float64(0.11092070291159777), 'classifier__learning_rate': np.float64(0.10667289882583633), 'classifier__max_bins': np.int64(3), 'classifier__max_leaf_nodes': np.int64(28), 'classifier__min_samples_leaf': np.int64(26)}",0.80865292752832,0.808899808899809,0.8045318045318045,0.8053508053508054,0.8087633087633087,0.8072397310148096,0.0018960579172207508,249
278,0.20524320602416993,0.005511220217332356,0.03514575958251953,0.0012058818319743252,147.00337998656002,0.0024656326468897555,38,2,2,"{'classifier__l2_regularization': np.float64(147.00337998656002), 'classifier__learning_rate': np.float64(0.0024656326468897555), 'classifier__max_bins': np.int64(38), 'classifier__max_leaf_nodes': np.int64(2), 'classifier__min_samples_leaf': np.int64(2)}",0.7589736590691961,0.758940758940759,0.758940758940759,0.758940758940759,0.758940758940759,0.7589473389664464,1.316005137486087e-05,333
279,0.2057948589324951,0.0066785397031931416,0.03520464897155762,0.0014362168421923095,24.139733901906077,0.0012798340699492837,11,2,10,"{'classifier__l2_regularization': np.float64(24.139733901906077), 'classifier__learning_rate': np.float64(0.0012798340699492837), 'classifier__max_bins': np.int64(11), 'classifier__max_leaf_nodes': np.int64(2), 'classifier__min_samples_leaf': np.int64(10)}",0.7589736590691961,0.758940758940759,0.758940758940759,0.758940758940759,0.758940758940759,0.7589473389664464,1.316005137486087e-05,333
280,0.23513307571411132,0.013496058430879455,0.03168816566467285,0.0007158277354302376,3.461047245762863e-05,0.30835701136121957,43,40,1,"{'classifier__l2_regularization': np.float64(3.461047245762863e-05), 'classifier__learning_rate': np.float64(0.30835701136121957), 'classifier__max_bins': np.int64(43), 'classifier__max_leaf_nodes': np.int64(40), 'classifier__min_samples_leaf': np.int64(1)}",0.8525999727036987,0.8555828555828556,0.8538083538083538,0.8482118482118483,0.8510783510783511,0.8522562762770214,0.002503521836254083,102
281,0.1915417194366455,0.0101499492501784,0.0296781063079834,0.0008773911516937034,134.78882578620573,6.901047272158184,13,79,3,"{'classifier__l2_regularization': np.float64(134.78882578620573), 'classifier__learning_rate': np.float64(6.901047272158184), 'classifier__max_bins': np.int64(13), 'classifier__max_leaf_nodes': np.int64(79), 'classifier__min_samples_leaf': np.int64(3)}",0.6003821482189163,0.6594321594321594,0.6663936663936664,0.7282282282282282,0.7205842205842206,0.6750040845714382,0.046465935491888224,458
282,0.12718138694763184,0.005133031631507599,0.026482295989990235,0.0022556477595948544,6.503420791187032e-05,8.890460536209956,7,2,5,"{'classifier__l2_regularization': np.float64(6.503420791187032e-05), 'classifier__learning_rate': np.float64(8.890460536209956), 'classifier__max_bins': np.int64(7), 'classifier__max_leaf_nodes': np.int64(2), 'classifier__min_samples_leaf': np.int64(5)}",0.2845639415859151,0.2798252798252798,0.27559377559377557,0.28883428883428885,0.28856128856128854,0.2834757148801096,0.005122738620217165,493
283,0.1810995101928711,0.003486771949253621,0.028453826904296875,0.00176761416614729,0.060202290194408946,1.7315785730353492,6,57,1,"{'classifier__l2_regularization': np.float64(0.060202290194408946), 'classifier__learning_rate': np.float64(1.7315785730353492), 'classifier__max_bins': np.int64(6), 'classifier__max_leaf_nodes': np.int64(57), 'classifier__min_samples_leaf': np.int64(1)}",0.7739866248123379,0.7794157794157794,0.7967512967512967,0.7316407316407316,0.7922467922467923,0.7748082449733876,0.023112503512110815,314
284,0.12949614524841307,0.00572034456749232,0.02753610610961914,0.0012104038537731367,3.693088184643307e-06,6.518848116095435,55,14,5,"{'classifier__l2_regularization': np.float64(3.693088184643307e-06), 'classifier__learning_rate': np.float64(6.518848116095435), 'classifier__max_bins': np.int64(55), 'classifier__max_leaf_nodes': np.int64(14), 'classifier__min_samples_leaf': np.int64(5)}",0.2841544970656476,0.2809172809172809,0.24201474201474202,0.6796341796341796,0.5692055692055692,0.4111852537674839,0.17819117028380593,489
285,0.21930570602416993,0.0061572506389214075,0.029635524749755858,0.0006900087021063246,0.00027162159476488523,0.6522102905195335,5,71,52,"{'classifier__l2_regularization': np.float64(0.00027162159476488523), 'classifier__learning_rate': np.float64(0.6522102905195335), 'classifier__max_bins': np.int64(5), 'classifier__max_leaf_nodes': np.int64(71), 'classifier__min_samples_leaf': np.int64(52)}",0.8280333014876484,0.8271908271908271,0.8278733278733279,0.8205023205023205,0.8256893256893257,0.8258578205486898,0.002802915091961147,203
286,0.13376388549804688,0.0046559603424793355,0.027423763275146486,0.00297371024639138,1.8799052431336989,7.5601004380233805,9,19,3,"{'classifier__l2_regularization': np.float64(1.8799052431336989), 'classifier__learning_rate': np.float64(7.5601004380233805), 'classifier__max_bins': np.int64(9), 'classifier__max_leaf_nodes': np.int64(19), 'classifier__min_samples_leaf': np.int64(3)}",0.7539238433192302,0.5974610974610974,0.7761397761397761,0.38493038493038495,0.7102102102102102,0.6445330624121398,0.1436728769313045,468
287,0.4469778060913086,0.00851836358342497,0.04124541282653808,0.001475592709544479,0.00011930967595861615,0.020252322869134226,32,31,1,"{'classifier__l2_regularization': np.float64(0.00011930967595861615), 'classifier__learning_rate': np.float64(0.020252322869134226), 'classifier__max_bins': np.int64(32), 'classifier__max_leaf_nodes': np.int64(31), 'classifier__min_samples_leaf': np.int64(1)}",0.8478231199672445,0.8566748566748567,0.8531258531258531,0.8493038493038493,0.8531258531258531,0.8520107064395314,0.0031338269798311105,106
288,0.6282905578613281,0.014398613120514627,0.03986415863037109,0.0006121111926318147,394.1920995928466,0.004632317603840588,10,59,3,"{'classifier__l2_regularization': np.float64(394.1920995928466), 'classifier__learning_rate': np.float64(0.004632317603840588), 'classifier__max_bins': np.int64(10), 'classifier__max_leaf_nodes': np.int64(59), 'classifier__min_samples_leaf': np.int64(3)}",0.7589736590691961,0.758940758940759,0.758940758940759,0.758940758940759,0.758940758940759,0.7589473389664464,1.316005137486087e-05,333
289,0.1478358745574951,0.004488968850638364,0.02823939323425293,0.0007821228019953579,123.4679906194816,9.720563204780465,25,20,91,"{'classifier__l2_regularization': np.float64(123.4679906194816), 'classifier__learning_rate': np.float64(9.720563204780465), 'classifier__max_bins': np.int64(25), 'classifier__max_leaf_nodes': np.int64(20), 'classifier__min_samples_leaf': np.int64(91)}",0.7243073563532142,0.7257712257712258,0.762080262080262,0.7671307671307671,0.7724542724542725,0.7503487767579484,0.020929058640666562,423
